row,col,cell,xcoord,ycoord,landtype,elevation,species,age,biomass,stems,slowGrowth,DBH,height,availableLight,light_rf,LeafArea,nitorgen_rf,droughtIndex,moisture_rf,degreeDay_rf,deadbole
0,3,3,3445604,5387104,1,896,querpetr,340,16.4587,1,0,148.7381,24.8463,0.6257,0.7437,4.8332,0.0000,0.0000,1.0000,0.4135,1.4690
0,4,4,3445629,5387104,1,898,piceabie,10,0.0145,11,0,8.6740,7.9009,0.1468,0.2617,4.1180,0.0000,0.0000,1.0000,0.6550,10.1141
0,4,4,3445629,5387104,1,898,piceabie,0,0.0118,4,0,8.0785,7.4777,0.1316,0.0000,4.1180,0.0000,0.0000,0.0000,0.0000,10.1141
0,4,4,3445629,5387104,1,898,fagusilv,160,11.5957,1,0,123.9085,40.5014,0.7091,0.9664,4.1180,0.0000,0.0000,1.0000,0.4585,10.1141
0,4,4,3445629,5387104,1,898,fagusilv,80,0.6878,5,0,34.3673,21.7667,0.2906,0.7099,4.1180,0.0000,0.0000,1.0000,0.4585,10.1141
0,4,4,3445629,5387104,1,898,fagusilv,10,0.0252,9,0,9.1137,8.0843,0.1889,0.5336,4.1180,0.0000,0.0000,1.0000,0.4585,10.1141
0,4,4,3445629,5387104,1,898,fagusilv,0,0.0151,15,0,7.4313,6.9278,0.1679,0.0000,4.1180,0.0000,0.0000,0.0000,0.0000,10.1141
0,5,5,3445654,5387104,1,901,abiealba,30,0.0418,1,0,12.7884,10.7579,0.1221,0.3572,5.0455,0.0000,0.0000,1.0000,0.5125,3.6417
0,5,5,3445654,5387104,1,901,piceabie,40,0.0249,12,0,10.5572,9.2161,0.1121,0.1298,5.0455,0.0000,0.0000,1.0000,0.6535,3.6417
0,5,5,3445654,5387104,1,901,piceabie,30,0.0179,5,2,9.3584,8.3830,0.0952,0.0847,5.0455,0.0000,0.0000,1.0000,0.6535,3.6417
0,5,5,3445654,5387104,1,901,piceabie,20,0.0132,10,10,8.4019,7.7080,0.0871,0.0602,5.0455,0.0000,0.0000,1.0000,0.6535,3.6417
0,5,5,3445654,5387104,1,901,fagusilv,190,15.4119,1,0,143.6456,41.8674,0.6428,0.9503,5.0455,0.0000,0.0000,1.0000,0.4562,3.6417
0,5,5,3445654,5387104,1,901,fagusilv,40,0.1238,19,0,17.1523,13.1435,0.2090,0.5698,5.0455,0.0000,0.0000,1.0000,0.4562,3.6417
0,5,5,3445654,5387104,1,901,fagusilv,30,0.0649,3,0,13.2704,10.7934,0.1289,0.3775,5.0455,0.0000,0.0000,1.0000,0.4562,3.6417
0,6,6,3445679,5387104,1,904,fagusilv,120,3.1315,1,0,66.1276,32.0223,0.2170,0.5843,3.5359,0.0000,0.0000,1.0000,0.4540,4.7900
0,6,6,3445679,5387104,1,904,querpetr,340,16.3190,1,0,148.0651,24.8428,0.6280,0.7457,3.5359,0.0000,0.0000,1.0000,0.4069,4.7900
0,7,7,3445704,5387104,1,906,abiealba,20,0.0257,2,0,10.6813,9.3215,0.1210,0.3537,4.9512,0.0000,0.0000,1.0000,0.5091,7.2277
0,7,7,3445704,5387104,1,906,piceabie,30,0.0222,12,0,10.1228,8.9159,0.1107,0.1260,4.9512,0.0000,0.0000,1.0000,0.6511,7.2277
0,7,7,3445704,5387104,1,906,piceabie,20,0.0140,2,10,8.5737,7.8299,0.0855,0.0582,4.9512,0.0000,0.0000,1.0000,0.6511,7.2277
0,7,7,3445704,5387104,1,906,fagusilv,180,14.8803,1,0,141.0128,41.7125,0.6517,0.9527,4.9512,0.0000,0.0000,1.0000,0.4524,7.2277
0,7,7,3445704,5387104,1,906,fagusilv,30,0.0798,21,0,14.4028,11.4964,0.2268,0.6043,4.9512,0.0000,0.0000,1.0000,0.4524,7.2277
0,7,7,3445704,5387104,1,906,fagusilv,20,0.0373,11,0,10.6493,9.1093,0.1467,0.4270,4.9512,0.0000,0.0000,1.0000,0.4524,7.2277
0,7,7,3445704,5387104,1,906,fagusilv,10,0.0181,12,0,7.9838,7.3115,0.0934,0.2634,4.9512,0.0000,0.0000,1.0000,0.4524,7.2277
0,7,7,3445704,5387104,1,906,querpetr,30,0.0258,5,7,9.2071,7.6982,0.1276,0.0660,4.9512,0.0000,0.0000,1.0000,0.4052,7.2277
0,8,8,3445729,5387104,1,909,fagusilv,160,10.4651,2,0,117.6108,39.9508,0.1305,0.3753,6.6277,0.0000,0.0000,1.0000,0.4501,1.2166
0,8,8,3445729,5387104,1,909,querpetr,340,16.2905,1,0,147.9276,24.8421,0.6284,0.7461,6.6277,0.0000,0.0000,1.0000,0.4028,1.2166
0,9,9,3445754,5387104,1,911,fagusilv,150,10.1942,2,0,116.0639,39.8055,0.5406,0.9152,3.7277,0.0000,0.0000,1.0000,0.4486,16.7804
0,10,10,3445779,5387104,1,914,abiealba,10,0.0223,2,0,10.1310,8.9396,0.2064,0.5674,4.1252,0.0000,0.0000,1.0000,0.5037,11.8320
0,10,10,3445779,5387104,1,914,piceabie,20,0.0192,16,0,9.5955,8.5488,0.1865,0.2980,4.1252,0.0000,0.0000,1.0000,0.6472,11.8320
0,10,10,3445779,5387104,1,914,piceabie,10,0.0146,5,0,8.6906,7.9127,0.1437,0.2325,4.1252,0.0000,0.0000,1.0000,0.6472,11.8320
0,10,10,3445779,5387104,1,914,piceabie,0,0.0117,7,0,8.0315,7.4441,0.1341,0.0000,4.1252,0.0000,0.0000,0.0000,0.0000,11.8320
0,10,10,3445779,5387104,1,914,fagusilv,20,0.0397,22,0,10.9164,9.2846,0.2922,0.7095,4.1252,0.0000,0.0000,1.0000,0.4463,11.8320
0,10,10,3445779,5387104,1,914,fagusilv,10,0.0268,7,0,9.3458,8.2411,0.2216,0.5969,4.1252,0.0000,0.0000,1.0000,0.4463,11.8320
0,10,10,3445779,5387104,1,914,fagusilv,0,0.0149,9,0,7.4005,6.9063,0.1547,0.0000,4.1252,0.0000,0.0000,0.0000,0.0000,11.8320
0,10,10,3445779,5387104,1,914,querpetr,170,12.4565,1,0,128.5474,24.6956,0.6936,0.8003,4.1252,0.0000,0.0000,1.0000,0.3986,11.8320
0,11,11,3445804,5387104,1,916,piceabie,10,0.0128,6,0,8.2984,7.6344,0.1193,0.1435,4.3483,0.0000,0.0000,1.0000,0.6462,7.3571
0,11,11,3445804,5387104,1,916,fagusilv,20,0.0293,38,0,9.6738,8.4615,0.2123,0.5739,4.3483,0.0000,0.0000,1.0000,0.4448,7.3571
0,11,11,3445804,5387104,1,916,fagusilv,10,0.0224,18,0,8.6975,7.8016,0.1402,0.4032,4.3483,0.0000,0.0000,1.0000,0.4448,7.3571
0,11,11,3445804,5387104,1,916,querpetr,340,15.9226,1,0,146.1444,24.8322,0.6344,0.7513,4.3483,0.0000,0.0000,1.0000,0.3970,7.3571
0,12,12,3445829,5387104,1,919,piceabie,0,0.0121,10,0,8.1395,7.5212,0.1554,0.0000,3.8790,0.0000,0.0000,0.0000,0.0000,9.0777
0,12,12,3445829,5387104,1,919,fagusilv,10,0.0204,31,0,8.3740,7.5802,0.2275,0.6045,3.8790,0.0000,0.0000,1.0000,0.4425,9.0777
0,12,12,3445829,5387104,1,919,fagusilv,0,0.0149,14,0,7.3899,6.8989,0.1751,0.0000,3.8790,0.0000,0.0000,0.0000,0.0000,9.0777
0,12,12,3445829,5387104,1,919,querpetr,340,15.8274,1,0,145.6810,24.8296,0.6360,0.7526,3.8790,0.0000,0.0000,1.0000,0.3945,9.0777
0,13,13,3445854,5387104,1,921,fagusilv,340,17.7007,1,0,154.6361,42.4392,0.6060,0.9392,3.0356,0.0000,0.0000,1.0000,0.4410,0.9447
0,14,14,3445879,5387104,1,924,fagusilv,170,12.9900,1,0,131.3622,41.0761,0.6841,0.9608,5.8746,0.0000,0.0000,1.0000,0.4386,10.0019
0,14,14,3445879,5387104,1,924,fagusilv,30,0.0616,55,0,12.9964,10.6211,0.2103,0.5746,5.8746,0.0000,0.0000,1.0000,0.4386,10.0019
0,14,14,3445879,5387104,1,924,fagusilv,20,0.0299,32,0,9.7571,8.5173,0.0792,0.2144,5.8746,0.0000,0.0000,1.0000,0.4386,10.0019
0,14,14,3445879,5387104,1,924,fagusilv,10,0.0151,12,0,7.4307,6.9274,0.0569,0.1241,5.8746,0.0000,0.0000,1.0000,0.4386,10.0019
0,15,15,3445904,5387104,1,927,fagusilv,130,5.4923,4,0,85.7849,35.9497,0.4791,0.8866,4.4594,0.0000,0.0000,1.0000,0.4363,13.8163
0,16,16,3445929,5387104,1,929,fagusilv,180,11.5945,2,0,123.9017,40.5009,0.1273,0.3652,6.9128,0.0000,0.0000,1.0000,0.4348,0.9356
0,16,16,3445929,5387104,1,929,querpetr,340,15.8549,1,0,145.8152,24.8304,0.6355,0.7522,6.9128,0.0000,0.0000,1.0000,0.3860,0.9356
0,17,17,3445954,5387104,1,932,fagusilv,160,10.6978,2,0,118.9275,40.0712,0.5267,0.9085,3.8854,0.0000,0.0000,1.0000,0.4324,9.3071
0,18,18,3445979,5387104,1,934,fagusilv,160,8.9217,2,0,108.5689,39.0403,0.5775,0.9303,3.7090,0.0000,0.0000,1.0000,0.4308,11.1690
0,18,18,3445979,5387104,1,934,fagusilv,10,0.0186,19,0,8.0735,7.3735,0.1779,0.5062,3.7090,0.0000,0.0000,1.0000,0.4308,11.1690
0,19,19,3446004,5387104,1,937,fagusilv,180,11.4506,1,0,123.1137,40.4354,0.1822,0.5090,4.7860,0.0000,0.0000,1.0000,0.4285,8.7379
0,19,19,3446004,5387104,1,937,querpetr,340,15.7169,1,0,145.1415,24.8265,0.6378,0.7542,4.7860,0.0000,0.0000,1.0000,0.3792,8.7379
0,20,20,3446029,5387104,1,939,fagusilv,180,13.3765,1,0,133.3750,41.2183,0.6774,0.9592,6.2215,0.0000,0.0000,1.0000,0.4269,6.7001
0,20,20,3446029,5387104,1,939,fagusilv,160,10.6192,2,0,118.4841,40.0310,0.1624,0.4622,6.2215,0.0000,0.0000,1.0000,0.4269,6.7001
0,21,21,3446054,5387104,1,942,fagusilv,170,12.4023,2,0,128.2589,40.8463,0.4824,0.8845,6.0651,0.0000,0.0000,1.0000,0.4245,7.1639
0,21,21,3446054,5387104,1,942,fagusilv,160,8.8171,1,0,107.9344,38.9705,0.0837,0.2216,6.0651,0.0000,0.0000,1.0000,0.4245,7.1639
0,22,22,3446079,5387104,1,942,piceabie,20,0.0216,34,0,10.0276,8.8498,0.1883,0.2993,4.5461,0.0000,0.0000,1.0000,0.6333,9.6759
0,22,22,3446079,5387104,1,942,piceabie,10,0.0136,4,0,8.4878,7.7689,0.1152,0.1679,4.5461,0.0000,0.0000,1.0000,0.6333,9.6759
0,22,22,3446079,5387104,1,942,piceabie,0,0.0113,7,0,7.9518,7.3871,0.1086,0.0000,4.5461,0.0000,0.0000,0.0000,0.0000,9.6759
0,22,22,3446079,5387104,1,942,fagusilv,60,0.2283,7,0,21.9132,15.8065,0.8811,0.9908,4.5461,0.0000,0.0000,1.0000,0.4245,9.6759
0,22,22,3446079,5387104,1,942,fagusilv,20,0.0426,51,0,11.2282,9.4882,0.5070,0.8999,4.5461,0.0000,0.0000,1.0000,0.4245,9.6759
0,22,22,3446079,5387104,1,942,fagusilv,10,0.0241,8,0,8.9608,7.9807,0.2405,0.6288,4.5461,0.0000,0.0000,1.0000,0.4245,9.6759
0,22,22,3446079,5387104,1,942,fagusilv,0,0.0141,13,0,7.2348,6.7904,0.1259,0.0000,4.5461,0.0000,0.0000,0.0000,0.0000,9.6759
0,22,22,3446079,5387104,1,942,querpetr,20,0.0310,8,0,9.9011,8.1000,0.2679,0.3218,4.5461,0.0000,0.0000,1.0000,0.3749,9.6759
0,23,23,3446104,5387104,1,942,fagusilv,200,14.1814,1,0,137.4998,41.4937,0.1707,0.4816,5.2013,0.0000,0.0000,1.0000,0.4245,1.2357
0,23,23,3446104,5387104,1,942,querpetr,340,15.6494,1,0,144.8113,24.8245,0.6389,0.7551,5.2013,0.0000,0.0000,1.0000,0.3749,1.2357
0,24,24,3446129,5387104,1,942,piceabie,30,0.0223,36,0,10.1352,8.9244,0.1386,0.1929,4.9280,0.0000,0.0000,1.0000,0.6333,8.0861
0,24,24,3446129,5387104,1,942,piceabie,20,0.0140,1,10,8.5705,7.8276,0.0912,0.0697,4.9280,0.0000,0.0000,1.0000,0.6333,8.0861
0,24,24,3446129,5387104,1,942,fagusilv,170,12.4993,1,0,128.7748,40.8854,0.6928,0.9627,4.9280,0.0000,0.0000,1.0000,0.4245,8.0861
0,24,24,3446129,5387104,1,942,fagusilv,30,0.0645,23,0,13.2356,10.7715,0.2757,0.6862,4.9280,0.0000,0.0000,1.0000,0.4245,8.0861
0,24,24,3446129,5387104,1,942,fagusilv,20,0.0400,8,0,10.9553,9.3101,0.1843,0.5204,4.9280,0.0000,0.0000,1.0000,0.4245,8.0861
0,24,24,3446129,5387104,1,942,fagusilv,10,0.0173,2,0,7.8443,7.2150,0.0928,0.2560,4.9280,0.0000,0.0000,1.0000,0.4245,8.0861
0,24,24,3446129,5387104,1,942,fagusilv,0,0.0125,8,0,6.8928,6.5500,0.0887,0.0000,4.9280,0.0000,0.0000,0.0000,0.0000,8.0861
0,25,25,3446154,5387104,1,942,piceabie,0,0.0132,25,0,8.3835,7.6949,0.2645,0.0000,3.0674,0.0000,0.0000,0.0000,0.0000,17.9292
0,25,25,3446154,5387104,1,942,fagusilv,170,12.3835,1,0,128.1588,40.8387,0.6949,0.9632,3.0674,0.0000,0.0000,1.0000,0.4245,17.9292
0,25,25,3446154,5387104,1,942,fagusilv,0,0.0143,15,0,7.2828,6.8240,0.3183,0.0000,3.0674,0.0000,0.0000,0.0000,0.0000,17.9292
0,26,26,3446179,5387104,1,942,fagusilv,210,13.1608,2,0,132.2547,41.1398,0.4640,0.2929,4.6543,0.0000,0.0000,1.0000,0.4245,15.3533
0,27,27,3446204,5387104,1,941,fagusilv,130,5.7396,4,0,87.5998,36.2460,0.4665,0.8789,4.6210,0.0000,0.0000,1.0000,0.4253,16.5171
0,28,28,3446229,5387104,1,941,piceabie,60,0.0947,14,0,17.4536,13.7447,0.3786,0.6014,5.5581,0.0000,0.0000,1.0000,0.6338,10.4536
0,28,28,3446229,5387104,1,941,piceabie,50,0.0381,20,0,12.3488,10.4353,0.1736,0.2827,5.5581,0.0000,0.0000,1.0000,0.6338,10.4536
0,28,28,3446229,5387104,1,941,fagusilv,60,0.2679,13,0,23.3728,16.5775,0.7693,0.9778,5.5581,0.0000,0.0000,1.0000,0.4253,10.4536
0,28,28,3446229,5387104,1,941,fagusilv,40,0.0725,8,0,13.8630,11.1631,0.2348,0.6336,5.5581,0.0000,0.0000,1.0000,0.4253,10.4536
0,28,28,3446229,5387104,1,941,fagusilv,30,0.0369,10,0,10.6017,9.0779,0.1222,0.3685,5.5581,0.0000,0.0000,1.0000,0.4253,10.4536
0,28,28,3446229,5387104,1,941,fagusilv,20,0.0244,38,0,8.9978,8.0058,0.0944,0.2765,5.5581,0.0000,0.0000,1.0000,0.4253,10.4536
0,28,28,3446229,5387104,1,941,fagusilv,10,0.0167,12,0,7.7313,7.1367,0.0669,0.1713,5.5581,0.0000,0.0000,1.0000,0.4253,10.4536
0,28,28,3446229,5387104,1,941,querpetr,60,0.0776,2,0,14.2457,10.4116,0.2600,0.3240,5.5581,0.0000,0.0000,1.0000,0.3758,10.4536
0,28,28,3446229,5387104,1,941,querpetr,50,0.0520,1,0,12.1527,9.3404,0.2039,0.2280,5.5581,0.0000,0.0000,1.0000,0.3758,10.4536
0,29,29,3446254,5387104,1,941,piceabie,0,0.0118,6,0,8.0717,7.4728,0.2176,0.0000,3.1429,0.0000,0.0000,0.0000,0.0000,11.3899
0,29,29,3446254,5387104,1,941,fagusilv,0,0.0137,19,0,7.1485,6.7299,0.2469,0.0000,3.1429,0.0000,0.0000,0.0000,0.0000,11.3899
0,29,29,3446254,5387104,1,941,querpetr,340,15.5218,1,0,144.1858,24.8207,0.6410,0.7569,3.1429,0.0000,0.0000,1.0000,0.3758,11.3899
0,30,30,3446279,5387104,1,941,piceabie,10,0.0178,16,0,9.3397,8.3698,0.2713,0.4462,3.9532,0.0000,0.0000,1.0000,0.6338,11.8025
0,30,30,3446279,5387104,1,941,piceabie,0,0.0129,43,0,8.3211,7.6505,0.1960,0.0000,3.9532,0.0000,0.0000,0.0000,0.0000,11.8025
0,30,30,3446279,5387104,1,941,fagusilv,170,11.8296,1,0,125.1810,40.6052,0.7049,0.9653,3.9532,0.0000,0.0000,1.0000,0.4253,11.8025
0,30,30,3446279,5387104,1,941,querpetr,10,0.0220,15,0,8.6327,7.3585,0.3278,0.4122,3.9532,0.0000,0.0000,1.0000,0.3758,11.8025
0,31,31,3446304,5387104,1,941,fagusilv,170,12.3577,2,0,128.0212,40.8282,0.4835,0.8852,4.4038,0.0000,0.0000,1.0000,0.4253,3.7230
0,32,32,3446329,5387104,1,941,piceabie,10,0.0147,15,0,8.7271,7.9385,0.1387,0.2010,4.5872,0.0000,0.0000,1.0000,0.6338,18.4764
0,32,32,3446329,5387104,1,941,piceabie,0,0.0114,7,0,7.9655,7.3969,0.1064,0.0000,4.5872,0.0000,0.0000,0.0000,0.0000,18.4764
0,32,32,3446329,5387104,1,941,fagusilv,20,0.0332,122,0,10.1732,8.7945,0.5497,0.9208,4.5872,0.0000,0.0000,1.0000,0.4253,18.4764
0,32,32,3446329,5387104,1,941,fagusilv,10,0.0251,8,0,9.1028,8.0770,0.1579,0.4645,4.5872,0.0000,0.0000,1.0000,0.4253,18.4764
0,32,32,3446329,5387104,1,941,fagusilv,0,0.0142,13,0,7.2604,6.8083,0.1174,0.0000,4.5872,0.0000,0.0000,0.0000,0.0000,18.4764
0,33,33,3446354,5387104,1,941,abiealba,50,0.1202,5,0,19.1428,14.8475,0.2491,0.6578,5.3213,0.0000,0.0000,1.0000,0.4848,5.2829
0,33,33,3446354,5387104,1,941,abiealba,20,0.0162,1,0,9.0293,8.1662,0.0806,0.2096,5.3213,0.0000,0.0000,1.0000,0.4848,5.2829
0,33,33,3446354,5387104,1,941,abiealba,10,0.0132,1,0,8.3852,7.7086,0.0765,0.1985,5.3213,0.0000,0.0000,1.0000,0.4848,5.2829
0,33,33,3446354,5387104,1,941,piceabie,60,0.0981,9,0,17.6939,13.8947,0.1913,0.3137,5.3213,0.0000,0.0000,1.0000,0.6338,5.2829
0,33,33,3446354,5387104,1,941,piceabie,50,0.0457,24,0,13.2167,11.0150,0.1243,0.1565,5.3213,0.0000,0.0000,1.0000,0.6338,5.2829
0,33,33,3446354,5387104,1,941,piceabie,30,0.0160,1,19,8.9898,8.1239,0.0795,0.0410,5.3213,0.0000,0.0000,1.0000,0.6338,5.2829
0,33,33,3446354,5387104,1,941,fagusilv,60,0.2660,13,0,23.3064,16.5429,0.7703,0.9779,5.3213,0.0000,0.0000,1.0000,0.4253,5.2829
0,33,33,3446354,5387104,1,941,fagusilv,50,0.1872,11,0,20.2352,14.8944,0.3812,0.8190,5.3213,0.0000,0.0000,1.0000,0.4253,5.2829
0,33,33,3446354,5387104,1,941,fagusilv,20,0.0187,3,0,8.0958,7.3889,0.0826,0.2210,5.3213,0.0000,0.0000,1.0000,0.4253,5.2829
0,33,33,3446354,5387104,1,941,fagusilv,10,0.0142,3,0,7.2483,6.7998,0.0781,0.2045,5.3213,0.0000,0.0000,1.0000,0.4253,5.2829
0,33,33,3446354,5387104,1,941,fagusilv,0,0.0120,11,0,6.7885,6.4764,0.0739,0.0000,5.3213,0.0000,0.0000,0.0000,0.0000,5.2829
0,34,34,3446379,5387104,1,940,abiealba,40,0.0521,3,0,13.8901,11.4926,0.1813,0.5254,5.4122,0.0000,0.0000,1.0000,0.4856,8.0033
0,34,34,3446379,5387104,1,940,abiealba,20,0.0202,2,0,9.7862,8.6987,0.0824,0.2258,5.4122,0.0000,0.0000,1.0000,0.4856,8.0033
0,34,34,3446379,5387104,1,940,abiealba,0,0.0117,1,0,8.0536,7.4715,0.0673,0.0000,5.4122,0.0000,0.0000,0.0000,0.0000,8.0033
0,34,34,3446379,5387104,1,940,piceabie,60,0.1365,15,0,20.1217,15.3817,0.3223,0.5316,5.4122,0.0000,0.0000,1.0000,0.6343,8.0033
0,34,34,3446379,5387104,1,940,piceabie,50,0.0426,21,0,12.8814,10.7919,0.1457,0.2178,5.4122,0.0000,0.0000,1.0000,0.6343,8.0033
0,34,34,3446379,5387104,1,940,piceabie,40,0.0182,1,5,9.4108,8.4197,0.0698,0.0136,5.4122,0.0000,0.0000,1.0000,0.6343,8.0033
0,34,34,3446379,5387104,1,940,fagusilv,60,0.2999,11,0,24.4648,17.1410,0.7868,0.9803,5.4122,0.0000,0.0000,1.0000,0.4261,8.0033
0,34,34,3446379,5387104,1,940,fagusilv,30,0.0390,6,0,10.8417,9.2357,0.1009,0.2905,5.4122,0.0000,0.0000,1.0000,0.4261,8.0033
0,34,34,3446379,5387104,1,940,fagusilv,20,0.0259,10,0,9.2165,8.1539,0.0906,0.2551,5.4122,0.0000,0.0000,1.0000,0.4261,8.0033
0,34,34,3446379,5387104,1,940,fagusilv,10,0.0186,14,0,8.0737,7.3736,0.0770,0.2059,5.4122,0.0000,0.0000,1.0000,0.4261,8.0033
0,34,34,3446379,5387104,1,940,fagusilv,0,0.0122,3,0,6.8337,6.5083,0.0686,0.0000,5.4122,0.0000,0.0000,0.0000,0.0000,8.0033
0,34,34,3446379,5387104,1,940,querpetr,60,0.2384,3,0,22.2994,13.8931,0.4573,0.5872,5.4122,0.0000,0.0000,1.0000,0.3767,8.0033
0,34,34,3446379,5387104,1,940,querpetr,50,0.0636,3,0,13.1617,9.8663,0.1950,0.2110,5.4122,0.0000,0.0000,1.0000,0.3767,8.0033
0,35,35,3446404,5387104,1,940,fagusilv,340,17.3992,1,0,153.2178,42.3717,0.6107,0.9407,3.9366,0.0000,0.0000,1.0000,0.4261,1.6887
0,35,35,3446404,5387104,1,940,fagusilv,50,0.1606,11,0,19.0305,14.2220,0.1919,0.5326,3.9366,0.0000,0.0000,1.0000,0.4261,1.6887
0,36,36,3446429,5387104,1,940,piceabie,30,0.0429,22,0,12.9079,10.8096,0.4224,0.6455,4.2968,0.0000,0.0000,1.0000,0.6343,12.9253
0,36,36,3446429,5387104,1,940,piceabie,20,0.0231,32,0,10.2642,9.0138,0.2187,0.3610,4.2968,0.0000,0.0000,1.0000,0.6343,12.9253
0,36,36,3446429,5387104,1,940,piceabie,10,0.0146,8,0,8.6981,7.9180,0.1477,0.2170,4.2968,0.0000,0.0000,1.0000,0.6343,12.9253
0,36,36,3446429,5387104,1,940,piceabie,0,0.0116,11,0,8.0077,7.4271,0.1268,0.0000,4.2968,0.0000,0.0000,0.0000,0.0000,12.9253
0,36,36,3446429,5387104,1,940,fagusilv,30,0.0719,11,0,13.8177,11.1349,0.9132,0.9934,4.2968,0.0000,0.0000,1.0000,0.4261,12.9253
0,36,36,3446429,5387104,1,940,fagusilv,20,0.0430,16,0,11.2716,9.5165,0.6073,0.9423,4.2968,0.0000,0.0000,1.0000,0.4261,12.9253
0,36,36,3446429,5387104,1,940,fagusilv,10,0.0251,7,0,9.1037,8.0775,0.2763,0.6904,4.2968,0.0000,0.0000,1.0000,0.4261,12.9253
0,36,36,3446429,5387104,1,940,fagusilv,0,0.0144,5,0,7.2975,6.8343,0.1360,0.0000,4.2968,0.0000,0.0000,0.0000,0.0000,12.9253
0,36,36,3446429,5387104,1,940,querpetr,30,0.0583,6,0,12.7146,9.6355,0.7275,0.8314,4.2968,0.0000,0.0000,1.0000,0.3767,12.9253
0,36,36,3446429,5387104,1,940,querpetr,20,0.0326,3,0,10.0984,8.2125,0.2928,0.3648,4.2968,0.0000,0.0000,1.0000,0.3767,12.9253
0,37,37,3446454,5387104,1,940,fagusilv,90,1.1308,15,0,42.3434,24.9278,0.4357,0.7883,5.0356,0.0000,0.0000,1.0000,0.4261,10.4876
0,38,38,3446479,5387104,1,940,abiealba,40,0.0669,2,0,15.2689,12.3966,0.1540,0.4453,5.1130,0.0000,0.0000,1.0000,0.4856,5.2499
0,38,38,3446479,5387104,1,940,piceabie,50,0.0335,13,0,11.7767,10.0493,0.1109,0.1263,5.1130,0.0000,0.0000,1.0000,0.6343,5.2499
0,38,38,3446479,5387104,1,940,piceabie,40,0.0205,1,12,9.8266,8.7100,0.0784,0.0760,5.1130,0.0000,0.0000,1.0000,0.6343,5.2499
0,38,38,3446479,5387104,1,940,fagusilv,210,15.2165,1,0,142.6819,41.8116,0.6461,0.9512,5.1130,0.0000,0.0000,1.0000,0.4261,5.2499
0,38,38,3446479,5387104,1,940,fagusilv,50,0.1650,12,0,19.2390,14.3394,0.2237,0.5980,5.1130,0.0000,0.0000,1.0000,0.4261,5.2499
0,38,38,3446479,5387104,1,940,fagusilv,30,0.0440,11,0,11.3679,9.5791,0.1384,0.4036,5.1130,0.0000,0.0000,1.0000,0.4261,5.2499
